phone_number,website,url,hosts,rooms,address,email_address,property_name
1-252-928-3505,http://www.thecastlebb.com,http://theinnkeeper.com/listing/castle-on-silver-lake-bb/, Ronnie Ciccone,11,"155 Silver Lake Rd, Ocracoke, NC 27960",innkeeper@thecastlebb.com,Castle On Silver Lake B&B
250 595-2053,http://www.amethyst-inn.com,http://theinnkeeper.com/listing/amethyst-inn-at-regents-park/, Abel and Shelley,13,"1501 Fort Street, Victoria, BC V8S 1Z6",innkeeper@amethyst-inn.com,Amethyst Inn at Regents Park
252-473-9851,http://www.whitedoeinn.com,http://theinnkeeper.com/listing/the-white-doe-inn-bed-breakfast/, Bebe and Bob Woody,8,"319 Sir Walter Raleigh Street, Manteo, NC 27954",whitedoe@whitedoeinn.com,The White Doe Inn Bed & Breakfast
888 634-8782,http://www.fourkachinas.com,http://theinnkeeper.com/listing/four-kachinas-inn/," W. Wyss,  W. Mainus",6,"512 Webber St., Santa Fe, NM 87505",info@fourkachinas.com,Four Kachinas Inn
828-255-0027,http://www.albemarleinn.com/,http://theinnkeeper.com/listing/albemarle-inn/, Lawrence and Catherine Sklar,11,"86 Edgemont Rd., Asheville, NC 28801",info@albemarleinn.com,Albemarle Inn
215.546.6500,http://www.rittenhouse1715.com,http://theinnkeeper.com/listing/rittenhouse-1715-a-boutique-hotel/, Harriet Seltzer,23,"1715 Rittenhouse Square, Philadelphia, PA 19103",hseltzer@rittenhouse1715.com,"Rittenhouse 1715, A Boutique Hotel"
508-771-1880,http://www.harborhouseinn.net,http://theinnkeeper.com/listing/cape-cod-harbor-house-inn/, Ken Komenda,19,"119 Ocean Street, Hyannis, MA 02601",info@harborhouseinn.net,Cape Cod Harbor House Inn
845-791-9506,http://www.LakeJoseph.com,http://theinnkeeper.com/listing/inn-at-lake-joseph/, Ivan and Ru Weinger,15,"162 Saint Joseph Road, Forestburgh, NY 12777",inn2@lakejoseph.com,Inn at Lake Joseph
(902)446-6500,http://www.welcomeinnhalifax.com,http://theinnkeeper.com/listing/welcome-inn-halifax-bb/, Angela Kidston,3,"1984 Connaught Ave, Halifax, NS B3H4E1",info@welcomeinnhalifax.com,Welcome Inn Halifax B&B
423.338.6818,http://ocoee-mist.com,http://theinnkeeper.com/listing/ocoee-mist-farm-bb/, Carol & Kevin Hawkins,4,"821 Parksville Rd, Benton, TN 37307",ocoeemist@netzero.com,Ocoee Mist Farm B&B
606-672-2317,http://frontiernursing.org,http://theinnkeeper.com/listing/frontier-nursing-service/, Frontier Nursing Service,4,"132 FNS Drive, Wendover, KY 41775",christinecollins@frontiernursing.org,Frontier Nursing Service
613-236-9309,http://www.innonsomerset.com,http://theinnkeeper.com/listing/inn-on-somerset/, Richard & Darrell,11,"282 Somerset St. West, Ottawa, ON K2P0J6",info@innonsomerset.com,Inn on Somerset
6513883315,http://www.goldenlantern.com,http://theinnkeeper.com/listing/golden-lantern-inn/, sue,5,"721 East Ave, Red Wing, MN 55066",info@goldenlantern.com,Golden Lantern Inn
603-528-1990,http://www.shakerwoodsfarm.com,http://theinnkeeper.com/listing/shaker-woods-farm/, Eva Dunn & Jack Potter,5,"30 Lower Smith Road, Sanbornton, NH 03269",info@shakerwoodsfarm.com,Shaker Woods Farm
336-777-1887,http://www.bbinn.com,http://theinnkeeper.com/listing/summit-street-bed-breakfast-inns/," Ken Land, Teri Hail",9,"420 & 434 Summit at W. 5th, Winston-Salem, NC 27101",innkeeper@bbinn.com,Summit Street Bed & Breakfast Inns
845-679-8783,http://www.thewildroseinn.com,http://theinnkeeper.com/listing/the-wild-rose-inn/, Marti Ladd,5,"66 Rock City Road, Woodstock, NY 12498",martiladd@aol.com,The Wild Rose Inn
(011-52-958) 58-10265,http://www.bbaguaazul.com,http://theinnkeeper.com/listing/agua-azul-la-villa/, Brooke and Richard Gazer,6,"Lote 18. Manzana 6 Res. Conejos, Huatulco,  CP70989",gaurei@hotmail.com,Agua Azul la Villa
(631) 477-8440,http://www.arborviewhouse.com,http://theinnkeeper.com/listing/arbor-view-house-bed-breakfast-with-spa-services/, Veda Daley Joseph  & Wilfred Joseph,4,"8900 Main Road, East Marion, NY 11939",wjoseph@earthlink.net,Arbor View House Bed & Breakfast with Spa Services
973-764-3735,http://applevalleyinn.com,http://theinnkeeper.com/listing/apple-valley-inn-bed-breakfast/, Lauren Brophy & Leigh Petroski,6,"967 Route 517, Glenwood, NJ 07418",appleinn@warwick.net,Apple Valley Inn Bed & Breakfast
585-473-9752,http://www.edwardharrishouse.com,http://theinnkeeper.com/listing/edward-harris-house-inn-and-river-cottage/, Susan and Manny Alvarez,5,"35 Argyle Street, Rochester, NY 14607",innkeeper@edwardharrishouse.com,Edward Harris House Inn and River Cottage
(804) 438-6053,http://www.hopeandglory.com,http://theinnkeeper.com/listing/the-hope-and-glory-inn/, Peggy and Dudley Patteson,62,"65 Tavern Road, Irvington, VA 22480",inquiries@hopeandglory.com,The Hope and Glory Inn
508-775-3334,http://catboat.com/b&b,http://theinnkeeper.com/listing/marston-family-bb/, Marcus & Lynette Sherman,3,"70 Marston Ave., Hyannis Port, MA 02647",marcus334@hotmail.com,Marston Family B&B
651-388-8145,http://www.moondanceinn.com,http://theinnkeeper.com/listing/moondance-inn/, Chris Brown Mahoney/Mikel Waulk,5,"1105 West Fourth Street, Red Wing, MN 55066",info@moondanceinn.com,Moondance Inn
910-762-8562,http://www.worthhouse.com,http://theinnkeeper.com/listing/c-w-worth-house-bed-and-breakfast/, Margi & Doug Erickson,7,"412 South 3rd Street, Wilmington, NC 28401",relax@worthhouse.com,C.W. Worth House Bed and Breakfast
808-328-9546,http://www.hawaiiscubadiving.com/diver-dans-bnb-big-island-hawaii.html#services,http://theinnkeeper.com/listing/diver-dans-bb-hawaii/, Dan Ibbetson,2,"88-1633 Mamalahoa Hwy, Captain Cook, HI 96704",diverdanbnb@hawaii.rr.com,Diver Dan`s B&B Hawaii
(902) 667-7676,http://www.theregent.ca,http://theinnkeeper.com/listing/the-regent-bed-breakfast/, Jim and Gwen Kerr,4,"175 East Victoria St., Amherst, VA B4H 1Y6",info@theregent.ca,The Regent Bed & Breakfast
843-722-1900,http://www.fqicharleston.com,http://theinnkeeper.com/listing/french-quarter-inn/, Bernard Visscher,50,"166 Church Street, Charleston, SC 29401",bernardvisscher@mindspring.com,French Quarter Inn
613-237-0335,http://www.ottawainn.com,http://theinnkeeper.com/listing/gasthaus-switzerland-inn/, Josef & Sabina Sauter,22,"89 Daly Avenue, Ottawa, ON K1N 6E6",info@ottawainn.com,Gasthaus Switzerland Inn
704 892 8044,http://www.davidsoninn.com,http://theinnkeeper.com/listing/davidson-village-inn/, Rebecca or Gordon Clark,18,"117 Depot St., Davidson, NC 28036",info@davidsoninn.com,Davidson Village Inn
(828) 526-3447,http://www.MountainLaurelRest.com,http://theinnkeeper.com/listing/mountain-laurel-rest/, Dave and Janis Morgan,7,"68 Shoal Creek Road, Scaly Mountain, NC 28775",info@mountainlaurelrest.com,Mountain Laurel Rest
845-534-7136,http://www.cromwellmanor.com,http://theinnkeeper.com/listing/cromwell-manor-inn/, Jack Trowell,12,"174 Angola Road, Cornwall, NY 12518",cmi@hvc.rr.com,Cromwell Manor Inn
970-668-0195,http://www.friscolodge.com,http://theinnkeeper.com/listing/frisco-lodge/, Susan Wentworth,18,"321 Main Street, Frisco, CO 80443",info@friscolodge.com,Frisco Lodge
(845) 679 9479,http://twingableswoodstockny.com,http://theinnkeeper.com/listing/twin-gables/, Cindy & Frederic Vercauteren,9,"73 Tinker Street, Woodstock, NY 12498",twingables2@earthlink.net,Twin Gables
802-875-2412,http://huggingbear.com,http://theinnkeeper.com/listing/hugging-bear-inn-and-shop/, Georgette Thomas,8,"244 Main Street, Chester, VT 05143",inn@huggingbear.com,Hugging Bear Inn and Shop
340-713-0508,http://www.carringtonsinn.com,http://theinnkeeper.com/listing/carringtons-inn-st-croix/, Claudia & Roger Carrington,5,"56 Estate Herman Hill, Saint Croix, VI 00820",info@carringtonsinn.com,Carringtons Inn St. Croix
707-876-9818,http://www.scvilla.com,http://theinnkeeper.com/listing/sonoma-coast-villa-spa/, Cyrus Griffin,4,"16702 Coast Hwy One, Bodega, CA 94922",reservations@scvilla.com,Sonoma Coast Villa & Spa
574-825-2568,http://www.countryvictorian.com/,http://theinnkeeper.com/listing/country-victorian-bed-and-breakfast/, Lori and Arnie Schumacher,5,"435 South Main St, Middlebury, IN 46540",stay@countryvictorian.com,Country Victorian Bed and Breakfast
905-468-3929,http://www.niagaraonthelakebb.com,http://theinnkeeper.com/listing/palatine-hill-bed-breakfast-retreat/, Heather & Dennis Kennedy,3,"2222 Four Mile Creek Road, R.R. #3, Niagara-on-the-Lake, ON L0S 1J0",palatine@vaxxine.com,Palatine Hill Bed & Breakfast Retreat
843-723-3212,http://www.lambollhouse.com,http://theinnkeeper.com/listing/antebellum-bed-beakfast-at-thomas-lamboll-house/, Marie and Emerson Read,2,"19 King St., Charleston, SC 29401",Lamboll@aol.com,Antebellum Bed & Beakfast at Thomas Lamboll House
808-885-8857,https://www.thekamuelainn.com/,http://theinnkeeper.com/listing/kamuela-inn/, Carolyn,31,"65-1300 Kawaihae Rd., Kamuela, HI 96743",info@thekamuelainn.com,Kamuela Inn
413.637.4113,http://www.kembleinn.com/page.php?PageID=1667&PageName=Lenox+Massachusetts+Bed+and+Breakfast+%7C+The+Kemble+Inn,http://theinnkeeper.com/listing/kemble-inn/, ,13,"2 Kemble Street, Lenox, MA 01240",info@kembleinn.com,Kemble Inn
808-775-0275,http://www.waipiowayside.com,http://theinnkeeper.com/listing/waipio-wayside-bed-and-breakfast-inn/, Jacqueline,5,"Highway 240, Honokaa, HI 96727",info@waipiowayside.com,Waipio Wayside Bed and Breakfast Inn
(617) 624-0202,http://www.bulfinchhotel.com/?chebs=innkeep_bulfinch,http://theinnkeeper.com/listing/bulfinch-hotel/, Lauren DeGeorge,87,"107 Merrimac Street, Boston, MA 02114",bulfinchfom@ih-corp.com,Bulfinch Hotel
530-272-1873,http://www.swanlevinehouse.com/,http://theinnkeeper.com/listing/swan-levine-house/, Howard Levine and Margaret Warner,4,"328 South Church Street, Grass Valley, CA 95945",swlevine@nccn.net,Swan Levine House
1-336-786-2777,http://www.sobottamanor.com/,http://theinnkeeper.com/listing/sobotta-manor-bed-and-breakfast/, Junior and Robin Hester,5,"347 West Pine Street, Mount Airy, NC 27030",sobottamanor@aol.com,Sobotta Manor Bed and Breakfast
 (509) 427-7777,http://www.carsonridgecabins.com,http://theinnkeeper.com/listing/carson-ridge-luxury-cabins/, Staci Addison,10,"1261 Wind River Rd, Carson, WA 98610",innkeeper@carsonridgecabins.com,Carson Ridge Luxury Cabins
(781) 598-6388,http://www.oceanviewbandb.com,http://theinnkeeper.com/listing/oceanview-bed-breakfast/, Innkeeper,4,"11 Ocean Street, Lynn, MA 01902",ocean@shore.net,Oceanview Bed & Breakfast
(252) 482-3641,http://www.innerbanksinn.com,http://theinnkeeper.com/listing/inner-banks-inn/, ,20,"103 East Albemarle Street, Edenton, NC 27932",info@innerbanksinn.com,Inner Banks Inn
(330) 674-7608 ,http://garden-gate.com,http://theinnkeeper.com/listing/garden-gate-get-a-way-bed-breakfast/, Carol & Herb Steffey,5,"6041 Township Road 310, Millersburg, OH 44654",info@garden-gate.com,Garden Gate Get-A-Way Bed & Breakfast
1-360-457-9197,http://www.colettes.com,http://theinnkeeper.com/listing/colettes-bed-and-breakfast/, Karen & Richard Fields,5,"339 Finn Hall Rd., Port Angeles, WA 98362",colettes@colettes.com,Colette's Bed and Breakfast
360-452-5207,http://www.georgewashingtoninn.com,http://theinnkeeper.com/listing/george-washington-inn/, Janet Abbott,5,"939 Finn Hall Rd, Port Angeles, WA 98362",info@georgewashingtoninn.com,George Washington Inn
360-683-4433,http://juandefuca.com,http://theinnkeeper.com/listing/juan-de-fuca-cottages/, Tom and Missy Rief,12,"182 Marine Drive, Sequim, WA 98382",juandefuca@olypen.com,Juan De Fuca Cottages
1-303-593-1549,http://www.highlandparkguesthouse.com/,http://theinnkeeper.com/listing/highland-park-guest-house/, Rick Saunders,1,"3166 North Speer Boulevard, Denver, CO 80211",highlandparkgh@me.com,Highland Park Guest House
(802) 496-2276,http://www.theroundbarn.com,http://theinnkeeper.com/listing/the-inn-at-the-round-barn-farm/, Anne Marie DeFreest & Tim Piper,12,"1661 E Warren Road, Waitsfield, VT 05673",tim@theroundbarn.com,The Inn at the Round Barn Farm
1-802-257-5181,http://www.theartistsloft.com/,http://theinnkeeper.com/listing/the-artists-loft/, William Hays and Patricia Long,1,"103 Main Street, Brattleboro, VT 05301",artguys@theartistsloft.com,The Artist's Loft
504-943-7826,http://www.marignymanorhouse.com,http://theinnkeeper.com/listing/marigny-manor-house-bed-and-breakfast/, John Crew and Gil Rome,4,"2125 N. Rampart Street, New Orleans, LA 70116",marignymanorbb@gmail.com,Marigny Manor House Bed and Breakfast
1.712.482.6840,http://www.biggrovevillage.com/,http://theinnkeeper.com/listing/big-grove-village-inn/, Rob & Kim Briggs,7,"18807 450th Street, Oakland, IA 51560",reserve@biggrovevillage.com,Big Grove Village & Inn
562-430-0647,http://www.mexicaninns.com,http://theinnkeeper.com/listing/casa-estrella-de-la-valenciana/, Javier Salazar,8,"Callejon Jalisco #10, Colonia Valenciana, guanajuato,  36240",info@mexicaninns.com,Casa Estrella de la Valenciana
614 437 9712,http://www.gvguesthouse.com,http://theinnkeeper.com/listing/german-village-guest-house/, John Pribble III,5,"748 Jaeger St, Columbus, OH 43206",info@gvguesthouse.com,German Village Guest House
802-824-6789,http://www.innweston.com,http://theinnkeeper.com/listing/the-inn-at-weston/, Bob and Linda Aldrich,13,"630 Main St., Weston, VT 05161",theinnatweston@comcast.net,The Inn at Weston
845-981-7018,http://www.cidermillinn.com,http://theinnkeeper.com/listing/cider-mill-inn-bb/, Robert & Clara Lipinsky,3,"207 Glenwood Road, Pine Island, NY 10969",info@cidermillinn.com,Cider Mill Inn B&B
219-759-4274,http://www.songbirdprairie.com,http://theinnkeeper.com/listing/songbird-prairie-bed-and-breakfast/, Barbara and Efrain,5,"174 N 600 W, Valparaiso, IN 46385",Barbara@songbirdprairie.com,Songbird Prairie Bed and Breakfast
828-252-6433,http://northlodge.com,http://theinnkeeper.com/listing/north-lodge-on-oakland/, Greg Adkins & Gregg Guertin,6,"84 Oakland Rd., Asheville, NC 28801",stay@northlodge.com,North Lodge on Oakland
206-860-0800,http://www.11thavenueinn.com,http://theinnkeeper.com/listing/11th-avenue-inn-bed-breakfast/, David Williams,8,"121 11th Avenue East, Seattle, WA 98102",info@11thavenueinn.com,11th Avenue Inn Bed & Breakfast
(734) 417-7223,https://www.stonechalet.com,http://theinnkeeper.com/listing/vitosha-guest-haus/, Kei & Janko Constantinov,10,"1917 Washtenaw Avenue, Ann Arbor, MI 48104",lana@stonechalet.com,Stone Chalet Bed and Breakfast
1-509-548-3000,http://www.alpenroseinn.com/,http://theinnkeeper.com/listing/alpen-rose-inn-bed-and-breakfast/, Cindy,15,"500 Alpine Pl., Leavenworth, WA 98826",alpenroseinn@yahoo.com,Alpen Rose Inn Bed and Breakfast
1-530-544-5515,http://www.tahoefiresidelodge.com/,http://theinnkeeper.com/listing/fireside-lodge-bed-and-breakfast/, David and Christine,9,"515 Emerald Bay Road, South Lake Tahoe, CA 96150",info@tahoefiresidelodge,Fireside Lodge Bed and Breakfast
1-207-935-7171,http://www.mainstbandb.com/,http://theinnkeeper.com/listing/main-street-bed-breakfast/, Margaret Cugini,4,"660 Main Street, Fryeburg, ME 04037",Innkeeper@MainStBandB.com,Main Street Bed & Breakfast
(802) 773-0889,http://www.harvestmoonvt.com/,http://theinnkeeper.com/listing/harvest-moon-bed-breakfast/, Innkeeper,2,"1659 North Grove Street, Rutland, VT 05701",relax@harvestmoonvt.com,Harvest Moon Bed & Breakfast
1-423-542-8277,http://www.oldmainmanor.com/index-2.html,http://theinnkeeper.com/listing/old-main-manor-bed-and-breakfast/, Carol Libertucci,4,"708 N Main Street, Elizabethton, TN 37643",innkeeper@oldmainmanor.com,Old Main Manor Bed and Breakfast
1-303-278-8813,http://www.thesilkpincushion.com/,http://theinnkeeper.com/listing/the-silk-pincushion/, Judy and Dennis,4,"1523 Ford Street, Golden, CO 80401",thesilkpincushion@comcast.net,The Silk Pincushion
1-806-793-3330,http://www.woodrowhouse.com/,http://theinnkeeper.com/listing/woodrow-house-bed-breakfast/, David & Dawn Fleming,7,"2629 19th Street, Lubbock, TX 79410",innkeeper@woodrowhouse.com,Woodrow House Bed & Breakfast
1-803-635-7583,http://www.bbonline.com/sc/honeysuckle/,http://theinnkeeper.com/listing/honeysuckle-acres-bed-breakfast/, Harold & Patricia Frish,3,"70 Honeysuckle Lane, Winnsboro, SC 29180",honeysuckleacresbb@yahoo.com,Honeysuckle Acres Bed & Breakfast
810-6674333,http://shamrockfarmsbb.com/,http://theinnkeeper.com/listing/shamrock-farms-bed-and-breakfast/, Maurine Scott,4,"2388 Millville Road, Lapeer, MI 48421",shamrockfarmllc2@gmail.com,Shamrock Farms Bed and Breakfast
1-423-432-7112,http://www.themurphybungalow.com/index.html,http://theinnkeeper.com/listing/murphy-gardens-bed-and-breakfast/, Linda Murphy,2,"28 S. Germantown Road, Chattanooga, TN 37411",lindajoart@comcast.net,Murphy Gardens Bed and Breakfast
1-727-595-7006,http://www.laughinglizardbandb.com/,http://theinnkeeper.com/listing/the-laughing-lizard-bed-breakfast/, Bill Ockunzzi,5,"2211 Gulf Boulevard, Indian Rocks Beach, FL 33785",info@laughinglizardbandb.com,The Laughing Lizard â€“ FOR SALE
1-228-861-7021,http://www.chateaublessey.com/,http://theinnkeeper.com/listing/chateau-blessey/, Walter and Katherine Blessey,,"1012 Beach Blvd, Biloxi, MS 39530", info@chateaublessey.com,Chateau Blessey
1-406-257-0437,http://www.mountainviewbedandbreakfastinn.com,http://theinnkeeper.com/listing/mountain-view-bed-and-breakfast/, Paul & Cheryl Vasky,2,"790 Bachelor Grade, Kalispell, MT 59901",cheryl@vaskywoodworks.com,Mountain View Bed and Breakfast
(727) 723-9000,http://www.ibisbb.com/index.html,http://theinnkeeper.com/listing/the-ibis-bed-and-breakfast-2/, ,4,"856 5th Street South, Safety Harbor, FL 34695",info@ibisbb.com,The Ibis Bed and Breakfast
1-330-648-3206,http://sites.google.com/site/deercreekbedandbreakfast/,http://theinnkeeper.com/listing/deer-creek-bed-and-breakfast/, Steve and Jane Dietrich,3,"10360 Smith Rd., Litchfield, OH 44253",deercreekbedandbreakfast@litchfieldnetwork.com,Deer Creek Bed and Breakfast
781-834-6193,http://villageb-b.com/,http://theinnkeeper.com/listing/village-bed-and-breakfast/, Maureen O'Donovan,3,"215 Old Main Street, Marshfield, MA 02051",villageb-b@verizon.net,Village Bed and Breakfast
1-867-993-5649,http://www.dawsonbb.com/,http://theinnkeeper.com/listing/dawson-city-bed-and-breakfast-2/, Jon & Inday,4,"451 Craig Street, dawson city,  Y0B1G0",DawsonBB@DawsonCity.net,Dawson City Bed and Breakfast
(877) 809-1146,http://innatoldvirginia.com,http://theinnkeeper.com/listing/inn-at-old-virginia/, Eve Carter,10,"1329 Commerce Road, Staunton, VA 24401",marketing@innatoldvirginia.com,Inn at Old Virginia
(757) 787 3521,http://www.colonialmanorinn.com/,http://theinnkeeper.com/listing/colonial-manor-2/, Linda Nicola,6,"17550 McLean Road, Onancock, VA 23417",colonial.manor.inn@gmail.com,Colonial Manor
518.794.6500,http://www.thespencerhouse.com/,http://theinnkeeper.com/listing/the-spencer-house-bb/, Barbara,6,"466 US Highway 20, New Lebanon, NY 12125",info@thespencerhouse.com,The Spencer House B&B
(859) 491-9354,http://www.christophersbb.com/,http://theinnkeeper.com/listing/christophers-bed-breakfast/, Brenda Guidugli,3,"604 Poplar Street, Bellevue, KY 41073",christophers@insightbb.com,Christopher's Bed & Breakfast
